Tweet ID,Tweet Text,Created At,Language,Author ID,Likes,Retweets,Replies,Quotes
1971896456635441384,"Pidato Prabowo di Sidang Umum PBB jadi moment of pride, Mahfud Md bangga sama langkah Indonesia https://t.co/puAOxdUS2e",2025-09-27 11:15:25+00:00,in,1690950732034551808,0,0,0,0
1971896442538373517,"Indonesia makin dihormati karena pidato Prabowo yang diakui Mahfud Md, dukung pengakuan Palestina di Sidang Umum PBB https://t.co/me0SA90SMU",2025-09-27 11:15:22+00:00,in,1702197332492890112,0,0,0,0
1971896440902635871,"@DonoIndarto @Boediantar4 @ListyoSigitP @DivHumas_Polri mengapa kalian membangkang arahan &amp; kepemimpinan Bapak Presiden @prabowo!? Kalian tahu sistem Kita, Sistem Presidensial dan Keputusan kalian mengeluarkan Per Kapolri menantang Presiden, Peraturan Presiden, UU! @DPR_RI @Gerindra @NarasiNewsroom https://t.co/9zXa0S4OSN",2025-09-27 11:15:22+00:00,in,1812361677217939456,0,0,0,0
1971896381603508634,"@bbjayamotor @Boediantar4 @ListyoSigitP @DivHumas_Polri mengapa kalian membangkang arahan &amp; kepemimpinan Bapak Presiden @prabowo!? Kalian tahu sistem Kita, Sistem Presidensial dan Keputusan kalian mengeluarkan Per Kapolri menantang Presiden, Peraturan Presiden, UU! @DPR_RI @Gerindra @NarasiNewsroom https://t.co/Am3ERc364K",2025-09-27 11:15:08+00:00,in,1812361677217939456,0,0,0,0
1971896366902489480,@NenkMonica kok makin tol*l .... aja kau @prabowo ...isinya ko ngeles mulu..bukan evaluasi bahwa ambisi mu  untuk program MBG mu itu gagal total!!!ini jelas2 nyari proyek yg di pkae duit rakyat..,2025-09-27 11:15:04+00:00,in,479215125,0,0,0,0
1971896352570540469,@kangdede78 @prabowo Sehat selalu Pak Presiden Prabowo Subianto 🤲,2025-09-27 11:15:01+00:00,in,1968669723975200769,0,0,0,0
1971896349332505051,"Perdana Menteri Israel, Benjamin Netanyahu, menyinggung pidato Presiden Prabowo Subianto dalam Debat Umum Sidang Majelis Umum ke-80 Perserikatan Bangsa-Bangsa, Jumat (26/9/2025).

Dalam pidatonya, Netanyahu mengatakan, dirinya mencatat kata-kata yang disampaikan Prabowo saat https://t.co/wbhmLRPMBQ",2025-09-27 11:15:00+00:00,in,786549338818224128,0,0,0,0
1971896348615364864,"Terbaru! Wapres Gibran, Menteri ESDM Hingga Menpora Sambut Kepulangan Presiden Prabowo di Tanah Air

https://t.co/79lM7nD5Fv",2025-09-27 11:15:00+00:00,in,71436318,1,0,1,0
1971896335629762598,"Presiden Prabowo Subianto merespons maraknya siswa sekolah yang mengalami keracunan dalam Program Makan Bergizi Gratis. Dia akan memanggil Kepala Badan Gizi Nasional Dadan Hindayana untuk membahas kasus tersebut.

Prabowo mengatakan dirinya dari luar negeri telah memantau adanya https://t.co/wbcKkUZplf",2025-09-27 11:14:57+00:00,in,552523769,0,0,0,0
1971896206386516111,"@zulhelmizainal1 @ASTROARENA 😭Gua emang sebel sama Prabowo tapi kayanya Prabowo juga gak peduli deh sama sepak bola malaysia, ya kali prabowo jauh jauh ke amerika terus ketemu presiden fifa cuma buat bahas Malaysia, dia emang dungu tapi gak sedungu itu juga ah😭👎 tinggal lu buktiin aja Malay",2025-09-27 11:14:26+00:00,in,1543989683801436161,2,0,0,0
1971896150036033745,@hinami_maisarah Optimisme tumbuh saat BGN perketat MBG diberi support dari Prabowo,2025-09-27 11:14:12+00:00,in,1691367272139591680,0,0,0,0
1971896143178285432,"@OghieGigs Pikiran mereka liar bgt ya? Sampai isu Malaysia dukung Palestina, prabowo dipuji Zionis dibawa².",2025-09-27 11:14:11+00:00,in,1830889057712513024,0,0,2,0
1971896138384265382,"Sambutan Hangat Dari Diaspora Indonesia yang ada di Amsterdam Belanda kepada presiden Prabowo Subianto. 

Fajar 
#JAEMIN https://t.co/UEwO3X6cF2",2025-09-27 11:14:10+00:00,in,2456608914,0,0,0,0
1971896071669641670,"titik terendah sbg wni ngeliat presiden indonesia mau ngakuin zionist dan ditanggepin sama zionist
FUCK PRABOWO ANJINGGG",2025-09-27 11:13:54+00:00,in,1552723593725120517,0,0,0,0
1971895910306328890,"@akunbudakkucing @justanono Wajar lu dapat presiden modelan prabowo, menteri2 modelan mereka dan anggota dpr yg mulutnya sampah. Warganya juga kek gtu. Pemimpin emang beneran cerminan rakyatnya https://t.co/Ff6GknqHIH",2025-09-27 11:13:15+00:00,in,3291707670,0,0,1,0
1971895863531524297,"@democrazymedia @ListyoSigitP @DivHumas_Polri mengapa kalian membangkang arahan &amp; kepemimpinan Bapak Presiden @prabowo!? Kalian tahu sistem Kita, Sistem Presidensial dan Keputusan kalian mengeluarkan Per Kapolri menantang Presiden, Peraturan Presiden, UU! @DPR_RI @Gerindra @NarasiNewsroom https://t.co/W8qNFSAS0x",2025-09-27 11:13:04+00:00,in,1812361677217939456,0,0,0,0
1971895835660267858,"Pidato Prabowo di Sidang Umum PBB mempertegas posisi Indonesia, Mahfud Md sampai kagum lihat keberanian Presiden https://t.co/j995a7obyT",2025-09-27 11:12:57+00:00,in,1702616483950731264,0,0,0,0
1971895830006399294,@kurawa ASUdahLah...batalkan MBG. Berikan ke anak-anak di pedalaman sana..sbg sarana &amp; prasarana pendidikan di sana. Di lapngan biarkan TNI membantu distribusinya. Sampaikan ke Presiden @prabowo makaci. @setkabgoid @Gerindra,2025-09-27 11:12:56+00:00,in,1686310679979143168,0,0,0,0
1971895809605279775,@DedynurPalakka @Anak__Ogi @ch_chotimah2 dua periode dengan syarat gibran harus jadi wapresnya? jika prabowo berniat maju lagi karena orang dekat prabowo  spt tietiek soeharto mengatakan belum tentu di2029  bakal maju lagi jika maju wapresnya belum tentu  gibran dengan kenyataan spt apakah kalian tetap dukung Prabowo?,2025-09-27 11:12:51+00:00,in,1774419131405840384,0,0,1,0
1971895769268736399,"Mahfud Md bilang pidato Prabowo di Sidang Umum PBB keren banget, bikin bangga Indonesia di mata dunia https://t.co/LgOQIGZxAz",2025-09-27 11:12:42+00:00,in,1691011383444520960,0,0,0,0
1971895616352801193,@Ary_PrasKe2 @prabowo @Anak__Ogi @AntoniusCDN @BiLLRaY2019 @CakKhum @ch_chotimah2 @GM_Warrios @King_PWS_ @newIding30 @NgkongRoses @NyaiNeneng Kritik sehat gini wajib didukung. Semoga didengar sama yang punya kuasa,2025-09-27 11:12:05+00:00,in,1847121891234095104,1,0,0,0
1971895609646006696,"@Reuters Tuh kan Pak Presiden @prabowo  MBG jadi berita internasional tapi bukan keberhasilan nya, melainkan keracunan anak anak sekolah yg semakin parah. 

Alih alih nambah gizi, eh malah dapat racun dan tidak ada yg bertanggung jawab 

@KPK_RI  periksalah BGN  korupsi apa gak tuh MBG",2025-09-27 11:12:04+00:00,in,1606946268621987841,0,0,0,0
1971895479832371271,"@regar_op0sisi @prabowo @ListyoSigitP @DivHumas_Polri mengapa kalian membangkang arahan &amp; kepemimpinan Bapak Presiden @prabowo!? Kalian tahu sistem Kita, Sistem Presidensial dan Keputusan kalian mengeluarkan Per Kapolri menantang Presiden, Peraturan Presiden, UU! @DPR_RI @Gerindra @NarasiNewsroom https://t.co/ikW8JxDqae",2025-09-27 11:11:33+00:00,in,1812361677217939456,0,0,0,0
1971895371581497450,"teruntuk bapak presiden yang terhormat, program MBG ini harus ada yg sampe meninggal dulu kah baru dibenahi? @prabowo",2025-09-27 11:11:07+00:00,in,1188399233746890752,0,0,0,0
1971895355727138842,"@Roebanie @Urrangawak @ListyoSigitP @DivHumas_Polri mengapa kalian membangkang arahan &amp; kepemimpinan Bapak Presiden @prabowo!? Kalian tahu sistem Kita, Sistem Presidensial dan Keputusan kalian mengeluarkan Per Kapolri menantang Presiden, Peraturan Presiden, UU! @DPR_RI @Gerindra @NarasiNewsroom https://t.co/fqr8SPG396",2025-09-27 11:11:03+00:00,in,1812361677217939456,0,0,0,0
1971895241436451265,"@alvana_gifa33 Jalan damai Papua itu perjalanan panjang, tetap setia dukung Prabowo",2025-09-27 11:10:36+00:00,in,1694606910044131328,0,0,0,0
1971895231667962043,"@Urrangawak @ListyoSigitP @DivHumas_Polri mengapa kalian membangkang arahan &amp; kepemimpinan Bapak Presiden @prabowo!? Kalian tahu sistem Kita, Sistem Presidensial dan Keputusan kalian mengeluarkan Per Kapolri menantang Presiden, Peraturan Presiden, UU! @DPR_RI @Gerindra @NarasiNewsroom https://t.co/FORkSp8SNN",2025-09-27 11:10:33+00:00,in,1812361677217939456,0,0,0,0
1971895222230466833,"Perdana Menteri Israel Benjamin Netanyahu menyebut Indonesia dalam pidatonya di Sidang Umum PBB, New York, Amerika Serikat, Jumat (26/09).

Netanyahu mengungkapkan kata-kata menggugah Presiden Prabowo Subianto bisa menjadi pertanda akan apa yang akan terjadi di masa depan. https://t.co/OScBxy73gI",2025-09-27 11:10:31+00:00,in,23772644,11,4,3,4
1971895217461907666,"Mahfud Md selalu support langkah Prabowo di Sidang Umum PBB, utamakan kehormatan Indonesia https://t.co/puxXCTonzu",2025-09-27 11:10:30+00:00,in,1688789896746725376,0,0,0,0
1971895162067734741,"Kok bisa sih ada yang — dengan akal ""sehatnya"" — milih Prabowo 😭😭😭 lihat nih presiden kalian, oon banget ga sih?

Anying, bau busuknya nembus layar. https://t.co/d35OA3m2ff",2025-09-27 11:10:17+00:00,in,1846000192891600896,0,0,0,0
1971895096334594351,"@TeddGus Kurang kesadarannya aja sih kalau menurut gua. 
Kalau dia sadar dia ngak mampu, dia pasti mundur. 
Bangsa ini bangsa besar menurut presiden prabowo, jadi butuh kesadaran orang yang ngak mampu buat mundur jadi pejabat negara.",2025-09-27 11:10:01+00:00,in,1777000084951240704,0,0,0,0
1971895093427949597,@RizalDieroten11 @zulhelmizainal1 @ASTROARENA Prabowo yg support istael tu kah?,2025-09-27 11:10:00+00:00,in,1760669959053873152,0,0,0,0
1971895018874196007,"Woow ....gile bener, ternyata Bapak Presiden Prabowo Subianto termasuk salah satu Tuan Takur di Indonesia, agak-agak dibagi ke Rakyat dunkz lahan punya Bapak Presiden 🤗🥳💃🫣😎

#RakyatMonitor
#JangkauanLuas
#sorotan
#pengikut
#fyp
#semuaorang
#viraltwitter
#BST https://t.co/XfoLQFzFOn",2025-09-27 11:09:43+00:00,in,1421748132501606409,0,0,0,0
1971894923579527428,"@penjagaharapan Gk kenal, tp ttp dibela sepenuh hati &amp; tenaga, respect bwt pak prabowo 🥰👏👏👏👏",2025-09-27 11:09:20+00:00,in,1954500971587055616,0,0,0,0
1971894900779315554,"Ketua MPR Ahmad Muzani menilai posisi Indonesia di mata dunia, khususnya kawasan Timur Tengah, kini semakin dihormati sejak dipimpin Presiden Prabowo Subianto

 https://t.co/7iZ8GhHRPa",2025-09-27 11:09:15+00:00,in,18071520,1,0,0,0
1971894843418071172,"Presiden Prabowo Tiba di Tanah Air Usai Rampungkan Lawatan ke Empat Negara Mitra Strategis 
https://t.co/8GiIViu0xm",2025-09-27 11:09:01+00:00,in,260686783,5,0,0,0
1971894840997896427,"@regar_op0sisi @ListyoSigitP @DivHumas_Polri mengapa kalian membangkang arahan &amp; kepemimpinan Bapak Presiden @prabowo!? Kalian tahu sistem Kita, Sistem Presidensial dan Keputusan kalian mengeluarkan Per Kapolri menantang Presiden, Peraturan Presiden, UU! @DPR_RI @Gerindra @NarasiNewsroom https://t.co/lRc1UV8Si9",2025-09-27 11:09:00+00:00,in,1812361677217939456,0,0,0,0
1971894839781609716,"Seskab Teddy: Kunjungan Luar Negeri Presiden Prabowo Catat Investasi Triliunan dan Perkuat Diplomasi Indonesia 
https://t.co/ogOlOT2u1x",2025-09-27 11:09:00+00:00,in,260686783,6,3,2,0
1971894748245049479,"@Tan_Mar3M @ListyoSigitP @DivHumas_Polri mengapa kalian membangkang arahan &amp; kepemimpinan Bapak Presiden @prabowo!? Kalian tahu sistem Kita, Sistem Presidensial dan Keputusan kalian mengeluarkan Per Kapolri menantang Presiden, Peraturan Presiden, UU! @DPR_RI @Gerindra @NarasiNewsroom https://t.co/O4ylHzJond",2025-09-27 11:08:38+00:00,in,1812361677217939456,0,0,0,0
1971894721678397857,"Kehormatan Indonesia makin terasa setelah pidato Prabowo di Sidang Umum PBB, Mahfud Md juga support penuh https://t.co/Lcv7RcYPMj",2025-09-27 11:08:32+00:00,in,1696742604778745857,0,0,0,0
1971894659124547862,"Mulai tahun ini, food tray program Makan Bergizi Gratis (MBG) wajib ber-SNI ✅

Penerapan ini menjadi wujud dukungan nyata terhadap program mulia Bapak Presiden @prabowo dalam Asta Cita 💪🇮🇩

#InfoPerin #FoodTray #MakanBergiziGratis #AstaCita https://t.co/BhNq8tzhX1",2025-09-27 11:08:17+00:00,in,482857866,1,1,0,0
1971894298406006825,"Presiden Prabowo Subianto tiba di Amsterdam Belanda dijemput langsung dengan Limosin spesial keluarga kerajaan. 

#TDS4INJKT https://t.co/5M9BRduBbV",2025-09-27 11:06:51+00:00,in,2456608914,0,0,0,0
1971894150732865585,"Presiden Prabowo Subianto menghadiri Jamuan Makan Malam Resmi PM Kanada di Ottawa. 

#TDS4INJKT https://t.co/k8MBEaq7mv",2025-09-27 11:06:16+00:00,in,2456608914,0,0,0,0
1971894021460316472,@kompascom Indonesia telah dipermalukan di kancah dunia internasional. Pernyataan Netanyahu yg memuji Prabowo tdk membuat kita bangga sbg warganegara Indonesia justru kita malu di saat warga bangsa bangsa mengecam kejahatan Israel thdp penduduk Palestina.,2025-09-27 11:05:45+00:00,in,1863798536502140928,1,0,0,0
1971893880346780003,"𝐏𝐫𝐞𝐬𝐢𝐝𝐞𝐧 𝐏𝐫𝐚𝐛𝐨𝐰𝐨 𝐓𝐢𝐛𝐚 𝐃𝐢 𝐓𝐚𝐧𝐚𝐡 𝐀𝐢𝐫, 𝐁𝐚𝐰𝐚 𝐏𝐞𝐬𝐚𝐧 𝐏𝐨𝐬𝐢𝐭𝐢𝐟 𝐓𝐞𝐫𝐤𝐚𝐢𝐭 𝐆𝐚𝐳𝐚

Presiden Prabowo Subianto tiba di Tanah Air pada Sabtu, 27 September 2025, usai menyelesaikan rangkaian lawatan ke empat negara. Dalam kunjungan tersebut, https://t.co/P0unkT3Ta8",2025-09-27 11:05:11+00:00,in,502140136,0,0,0,0
1971893741285003723,"1000% RAKYAT INDONESIA AKAN MENDUKUNGMU PAK PRESIDEN @prabowo 
👍👍🇮🇩👍👍 https://t.co/mfrXOL2wDc",2025-09-27 11:04:38+00:00,in,1334397026545459203,1,0,1,0
1971893724096671983,"Disambut Hangat Di Amsterdam. 
Presiden Prabowo Subianto awali misi Perkuat Diplomasi Indonesia dan Belanda. 

#TDS4INJKT https://t.co/0WLc1QrK2l",2025-09-27 11:04:34+00:00,in,2456608914,0,0,0,0
1971893617351708849,"Keren, pidato Prabowo di Sidang Umum PBB soal pengakuan Palestina dapat support Mahfud Md, Indonesia beneran dihargai https://t.co/uLbCFhWBSg",2025-09-27 11:04:09+00:00,in,1702526761907654656,0,0,0,0
1971893531179634836,"@MariaAlkaff_ @prabowo Jangan bangga dipuji sama pelaku genosida. 
Bangga tuh kalo bisa nangkep di penjahat kemanusiaan ini.",2025-09-27 11:03:48+00:00,in,1461335777158172674,1,0,1,0
1971893499214942633,"Sejarah Baru Tercipta Di Belanda. 
Presiden Prabowo Subianto Diterima Raja dan Ratu Belanda 
Tegaskan Persahabatan Kedua Negara. 

#TDS4INJKT https://t.co/f6bGZxDXM2",2025-09-27 11:03:40+00:00,in,2456608914,0,0,0,0
1971893487013711950,"Kasus keracunan massal akibat proyek Makan Bergizi Gratis (MBG) sudah ribuan. Orang tua murid yang anaknya menjadi korban, memohon kepada Presiden Prabowo Subianto untuk menghentikan MBG

Makan Bergizi Gratis atau Makan Beracun Gratis? Orang Tua Minta Prabowo Hentikan Program MBG https://t.co/bE7NFpW9gp",2025-09-27 11:03:37+00:00,in,53713023,0,0,0,0
1971893406554378633,Peran Presiden Prabowo dalam Rekonsiliasi Internasional Perdamaian Palestina dan Israel https://t.co/al1BK4Nl9U lewat @Keuangan News https://t.co/4mOYATj9X3,2025-09-27 11:03:18+00:00,in,1226436091617505281,1,0,0,0
1971893117172568500,@Anak__Ogi @prabowo @Gerindra @Dahnilanzar @andre_rosiade Drpd dukung bokeper sih amit amit,2025-09-27 11:02:09+00:00,in,1667063236502622208,0,0,0,0
1971893062462066998,"Momen Presiden Prabowo Subianto diterima Raja dan Ratu Belanda di Royal Palace Huis Ten Bosch 

#TDS4INJKT https://t.co/6u30umFAZu",2025-09-27 11:01:56+00:00,in,2456608914,0,0,0,0
1971893031302582488,"Pidato Prabowo tentang Palestina bikin 158 negara salut, support Mahfud Md bikin Indonesia tambah kuat https://t.co/RPyx9CZowF",2025-09-27 11:01:49+00:00,in,1702195706113740800,0,0,0,0
1971892967461060704,Bangga banget dengar Mahfud Md puji pidato Prabowo di Sidang Umum PBB soal kehormatan Indonesia di mata dunia https://t.co/uQQtdGKCVa,2025-09-27 11:01:34+00:00,in,1696002606357987328,0,0,0,0
1971892577432457216,"Tiba di Tanah Air, Presiden Prabowo Akan Panggil Kepala BGN soal MBG | KOMPAS PETANG

https://t.co/BbAZZToi8M",2025-09-27 11:00:01+00:00,in,71436318,3,1,3,3
1971892523435246064,@hinami_maisarah Setiap inisiatif baru dari BGN perketat MBG dukung kemajuan yang diinginkan Prabowo,2025-09-27 10:59:48+00:00,in,1691343494789636096,0,0,0,0
1971892488995852544,"Bangga jadi orang Indonesia, Mahfud Md puji Prabowo usung solusi dua negara di Sidang Umum PBB https://t.co/sr7WIyUtqV",2025-09-27 10:59:40+00:00,in,1687377177602592769,0,0,0,0
1971892423979946001,LIVE - Presiden Prabowo Bakal Panggil Kepala BGN Terkait Kasus MBG | KOMPAS PETANG https://t.co/YvVEjTb4lh,2025-09-27 10:59:24+00:00,in,1621044492701937665,0,0,0,0
1971892310217838700,"Tegas bawa solusi dua negara, pengakuan Prabowo didukung Mahfud Md, makin bangga jadi bagian Indonesia https://t.co/v0vC7O8EyU",2025-09-27 10:58:57+00:00,in,1694972649703944192,0,0,0,0
1971892159961014325,"Program MBG 
Evaluasi menyeluruh Pak Presiden Prabowo Subianto ❗

#TDS4INJKT https://t.co/giBWgrUOoy",2025-09-27 10:58:21+00:00,in,2456608914,0,0,0,0
1971892037063790606,"Presiden Prabowo Subianto menyebut Pemerintah Belanda berencana mengembalikan sebanyak 30 ribu artefak pada Pemerintah Indonesia.

Prabowo menyampaikan hal itu setibanya di tanah air dari kunjungan kerjanya ke sejumlah negara, Sabtu (27/9/2025). https://t.co/MVEMtqd999",2025-09-27 10:57:52+00:00,in,1316906354401931265,0,0,0,0
1971891677972619443,@TirtoID Najis. Punya presiden kok cari muka ke Israel 🤮🤮🤮 @prabowo,2025-09-27 10:56:26+00:00,in,1334156950905372672,0,0,0,0
1971891528785371445,"Presiden Prabowo Subianto telah kembali ke Tanah Air, Sabtu (27/9/2025) sore. Prabowo telah menyelesaikan lawatan ke sejumlah negara, termasuk menyampaikan pidato dalam Sidang Umum PBB di New York, Amerika Serikat.

Pesawat Kepresidenan yang membawa rombongan Kepala Negara https://t.co/N1mBquYsn6",2025-09-27 10:55:51+00:00,in,231355136,0,0,0,0
1971891399907070383,"@Piyusaja2 @prabowo Prabowo makin yakin pidatonya powerful di PBB karena dapet support dari Mahfud, dua tokoh satu frekuensi",2025-09-27 10:55:20+00:00,in,1684488479177322497,0,0,0,0
1971891376385413550,@BosPurwa @prabowo @fadlizon Bukti bahwa dunia menaruh respect atas diplomasi dan kepemimpinan Presiden Prabowo,2025-09-27 10:55:14+00:00,in,899824419492712448,0,0,0,0
1971891165961277468,@ARSIPAJA Presiden Prabowo menghadiri sidang PBB setelah 10 tahun lamanya masa rezim jokowi tidak pernah hadirr....presiden maxam apa itu... we wok de tok,2025-09-27 10:54:24+00:00,in,1163232168144805888,0,0,0,0
1971890927024460077,"Pidato Prabowo di Sidang Umum PBB nuangin semangat Indonesia buat keadilan dunia, Mahfud Md pun bangga akan kehormatan Indonesia https://t.co/0tHkvE5rQd",2025-09-27 10:53:27+00:00,in,1702638219123474432,0,0,0,0
1971890728675815631,"Presiden Prabowo Subianto menyempatkan diri berziarah ke makam kakek dan nenek dari pihak ibunya di sela kunjungan kerja kenegaraan ke Belanda. Ziarah dilakukan di pemakaman umum Oud Eik en Duinen, Den Haag, pada Minggu (26/9/2025). Dalam kesempatan itu, Presiden Prabowo tampak https://t.co/eS2lzAuN5e",2025-09-27 10:52:40+00:00,in,502140136,0,0,0,0
1971890671792672865,@mauvelarr Pendidikan nggak lagi jalan di tempat berkat support Program CKG dan Prabowo,2025-09-27 10:52:26+00:00,in,1699633703742492672,0,0,0,0
1971890634220097973,"@PresidenKopi Jika pak Prabowo tdak segera mencopot Bahlil dri jabatan nya berarti krna kebijakan yg d keluarkan Bahlil bsa d anggap titah dri presiden dan jlas ini bsa menyiratkan anggapan negatif dri rakyat kpda pak Prabowo
Mka dri itu copot Bahlil agar bsa menyelamatkan nma baik presiden",2025-09-27 10:52:17+00:00,in,1912430205857333248,0,0,0,0
1971890514309103790,@sealatann Presiden km prabowo dik,2025-09-27 10:51:49+00:00,in,1174492824,0,0,0,0
1971890435485585797,"Mak, cuitan awak ternyata didengar Presiden. Thanks Pak @prabowo dan Bang @fadlizon. Ini baru Keren👍 

INI SEJARAH DALAM SEJARAH INDONESIA! https://t.co/4uxQabvohF https://t.co/MQpxkcJA4I",2025-09-27 10:51:30+00:00,in,1068371293290946561,46,14,7,2
1971890199232942413,"Berkat pidato Prabowo di Sidang Umum PBB, pengakuan Palestina makin punya bobot dengan support Mahfud Md https://t.co/Xvrs435x51",2025-09-27 10:50:34+00:00,in,1694919078157369344,0,0,0,0
1971889925714072039,"lemah lah Prabowo, hisap kote si anak Dajjal ni buat apa. pemimpin sebuah negara dgn populasi muslim terbesar dunia tapi acknowledge diplomasi dgn barua mcm ni. buang je la nama Islam dari Kad TP tu dgn songkok kat kepala tu. https://t.co/ODM8HYTmhx",2025-09-27 10:49:28+00:00,in,314559427,0,0,0,0
1971889719534588223,@alisyarief Liat tuh Pak Presiden @prabowo  anka buah nya Kapokri @ListyoSigitP sangat humanis terhadap rakyat,2025-09-27 10:48:39+00:00,in,1606946268621987841,0,0,0,0
1971889709015261438,"@NHenryp29864 Mohon bapak @prabowo  yang terhormat, segera berhentikan gibran raka sebagai wakil preaiden, karena sudah bertindak diluar norma dan tindakan tidak pantas dilakukan oleh seorang pejabat apalagi wakil presiden.",2025-09-27 10:48:37+00:00,in,1239611339070300160,0,0,0,0
1971889535480107386,"@Ind007Bar @BeniIsworo55571 @Anak__Ogi @prabowo @Gerindra Kalo bego knp jadi presiden, dari dulu latar belakang prabowo udah jls dibandingkan Paslon lain, dari zaman indo blm merdeka pun keluarga prabowo byk jasanya, dan ubtuk keracunan mbg knp terjadi hanya di 1 atau 2 sklh sedangkan dapur mbg bisa untk 4 sampai 6 sklh knp bisa?",2025-09-27 10:47:55+00:00,in,1845112155064107009,0,0,0,0
1971889313152688223,@SoftWarNews Prabowo juga harus nya mengikuti jejak pemimpin colombia,2025-09-27 10:47:02+00:00,in,1502532313301012484,0,0,0,0
1971889194781102146,"⚠️Prabowo minta kasus keracunan MBG tak dipolitisasi⚠️

Presiden Prabowo Subianto meminta kasus keracunan dalam program  Makan Bergizi Gratis (MBG) di sejumlah daerah di tanah air tidak  dipolitisasi.

""Harus waspada, jangan sampai ini dipolitisasi,"" kata Prabowo di Lanud Halim https://t.co/3ZuIyeVWfJ",2025-09-27 10:46:34+00:00,in,786549338818224128,0,0,0,0
1971888871014387839,Bapak saja yang dukung israel jangan bawa-bawa nama masyarakat indonesia @prabowo https://t.co/dY3fnWL9TM,2025-09-27 10:45:17+00:00,in,237266069,0,0,0,0
1971888741062217819,@bejokdi @SianiparRismon Kalau syarat pencalonan presiden  Prabowo sih sdah terpenuhi,2025-09-27 10:44:46+00:00,in,1912430205857333248,0,0,0,0
1971888726122123357,"@hinami_maisarah BGN semakin cekatan perketat MBG, sesuai cita-cita bareng Prabowo",2025-09-27 10:44:42+00:00,in,1691340522659659779,0,0,0,0
1971888629682426063,@hinami_maisarah Semangat baru BGN perketat MBG tumbuh dari kepercayaan Prabowo,2025-09-27 10:44:19+00:00,in,1681932359728533504,0,0,0,0
1971888559998357587,"@belajarcuriga @IndoPopBase Oke, aku paham pendapatmu bahwa tuduhan pelanggaran HAM terhadap Prabowo (dari kasus 1998 dan Timor Leste) dan Israel (di wilayah pendudukan) adalah fakta berdasarkan laporan seperti dari Amnesty dan UN. Namun, ada juga pembelaan dari pihak mereka yang menyangkal atau konteksnya.",2025-09-27 10:44:03+00:00,in,1720665183188922368,0,0,0,0
1971888538980622422,"Presiden Prabowo Subianto menyoroti dugaan kasus keracunan dalam program Makan Bergizi Gratis  (MBG). Setibanya di Tanah Air, ia memastikan akan memanggil Kepala BGN,  Dadan Hindayana, dan pejabat terkait untuk membahas persoalan ini. 

""Saya  baru dari luar negeri 7 hari saya https://t.co/WW12n7YNyN",2025-09-27 10:43:58+00:00,in,786549338818224128,0,1,0,0
1971888489278095401,Pidato Prabowo di Sidang Umum PBB soal solusi dua negara dan pengakuan Palestina dapet angka penuh dari Mahfud Md https://t.co/P22hLgcmiB,2025-09-27 10:43:46+00:00,in,1696829844112470016,0,0,0,0
1971888449071599986,"@randomable_ Anggota yang manakah?? Kami Masyarakat Menghendaki @ListyoSigitP Mundur secara Terhormat daripada ptdh oleh Presiden @prabowo karena yang presisi itu hanya duit bawahan ke pimpinan polisi yang gratis hanya daftar masuk anggota, selanjutnya bayar..bayar.. bayar sudah rahasia umum",2025-09-27 10:43:36+00:00,in,1822851477586747392,0,0,0,0
1971888381182595132,"@hinami_maisarah BGN aktif banget perketat MBG, bikin semangat ga pernah turun Prabowo",2025-09-27 10:43:20+00:00,in,1690967293650726912,0,0,0,0
1971888372886261978,"Semuanya rame2 jadi penjilat...

https://t.co/QZHjW7RW21",2025-09-27 10:43:18+00:00,in,1486631613932834819,0,0,0,0
1971888356012511285,"Pidato Prabowo di Sidang Umum PBB jadi inspirasi berkat pujian Mahfud Md, solusi dua negara makin diperjuangkan Indonesia https://t.co/4CgFHCiXob",2025-09-27 10:43:14+00:00,in,1696045908134367232,0,0,0,0
1971888287242768615,"@IndoPopBase PRABOWO KONTOL, JANCOK, JANCOK JUGA KE 02 VOTERS, I DIDN'T VOTE FOR THAT IDIOT",2025-09-27 10:42:58+00:00,in,1419835840339927040,0,0,0,0
1971888267424649392,"@jeni_saola2 Perkembangan RUU Perampasan Aset nutup celah korupsi, support Prabowo",2025-09-27 10:42:53+00:00,in,1684108634865934336,0,0,0,0
1971888133013987572,"Sidang Umum PBB makin terasa berat nilainya, Mahfud Md bilang Prabowo mampu bawa Indonesia ke level dunia https://t.co/fHGKn2eXNX",2025-09-27 10:42:21+00:00,in,1696016551563132928,0,0,0,0
1971888116207382937,"@DedynurPalakka biar tdk gagal paham  bro perlu mengingat kembali siapa MEREKA yang dimaksud mereka itu yang mengancam melengserkan prabowo! rakyat sudah paham dari kelompok mana  itu... kronologisnya bermula usulan pemakzulan gibran oleh para purnawirawan,lalu sang bapak merespon itu satu paket",2025-09-27 10:42:17+00:00,in,1774419131405840384,0,0,1,0
1971888009357439447,"@Syarman59 @tr1ey @prabowo @ZUL_Hasan @bang_dasco Kadang pemimpin ini asal bicara, bilang tak biasa minum susu lah, tak cuci tanganlah , tak pakai srndoklah emangnya rakyat ini sebodoh itukah ?",2025-09-27 10:41:51+00:00,in,2811390890,1,0,0,0
1971888000306221089,@migrazsi BGN perketat MBG demi stabilitas yang makin baik menurut Prabowo,2025-09-27 10:41:49+00:00,in,1688453975635570688,0,0,0,0
